Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity,Dimension,Type
SGO-159,possum,0.21714845190243004,5.440409986,0.125,200,alpha_0.3_s2v
SGO-159,deer,0.41311615278056,6.706983738,0.0001,200,alpha_0.3_s2v
SGO-159,turkey,0.244178256141665,6.767768346,0.0001,200,alpha_0.3_s2v
SGO-159,coyote,0.2733612702238801,6.007340169,0.2,200,alpha_0.3_s2v
SGO-159,moose,0.4548332665984367,5.977754233,0.0001,200,alpha_0.3_s2v
SGO-159,bug,0.4082005054948761,6.151919343,0.0001,200,alpha_0.3_s2v
SGO-159,leopard,0.33966953149093715,5.875985616,0.0001,200,alpha_0.3_s2v
SGO-159,lion,0.4989420458929895,6.723957079,0.2,200,alpha_0.3_s2v
SGO-159,leopard,0.4989420458929895,5.875985616,0.2,200,alpha_0.3_s2v
SGO-159,cow,0.2871405818062065,6.679047222,0.0001,200,alpha_0.3_s2v
SGO-159,horse,0.47895400222605944,7.396710537,0.0001,200,alpha_0.3_s2v
SIU-211,frog,0.0001,6.319346573,0.0001,200,alpha_0.3_s2v
SIU-211,lizard,0.44271303314549115,5.89522027,0.0001,200,alpha_0.3_s2v
SIU-211,snake,0.49749274010266964,6.615078486,0.0001,200,alpha_0.3_s2v
SIU-211,lion,0.4120160861191673,6.723957079,0.0001,200,alpha_0.3_s2v
SIU-211,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SIU-211,monkey,0.47542823632136366,6.401926546,0.0001,200,alpha_0.3_s2v
SIU-211,bird,0.35791519828741014,7.119400245,0.0001,200,alpha_0.3_s2v
SIU-211,lizard,0.3488749558378412,5.89522027,0.2,200,alpha_0.3_s2v
SIU-211,deer,0.3670509878660284,6.706983738,0.2,200,alpha_0.3_s2v
SIU-211,bear,0.2983243918588102,7.366226929,0.3333,200,alpha_0.3_s2v
SIU-211,squirrel,0.31234424811890327,6.080840335,0.0001,200,alpha_0.3_s2v
SIU-211,chipmunk,0.6116513424934111,5.149619342,0.0001,200,alpha_0.3_s2v
SIU-211,skunk,0.6862663712929983,5.613026358,0.4286,200,alpha_0.3_s2v
SIU-211,fish,0.2958030813049324,7.344814258,0.0001,200,alpha_0.3_s2v
SIU-211,dog,0.25900898630080704,7.256114028,0.0001,200,alpha_0.3_s2v
SIU-211,insects,0.1570141399986329,6.715288174,0.0001,200,alpha_0.3_s2v
SIU-211,spider,0.37076479977898547,6.281649128,0.1429,200,alpha_0.3_s2v
SIU-211,fly,0.3139139916626418,7.029176525,0.2,200,alpha_0.3_s2v
SIU-211,ant,0.3255621647059015,6.426146105,0.0001,200,alpha_0.3_s2v
SIU-211,african,0.18236536337704168,7.284544989,0.1429,200,alpha_0.3_s2v
SIU-211,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SIU-211,penguin,0.3299839272051741,6.25042049,0.2857,200,alpha_0.3_s2v
SIU-211,hippopotamus,0.38254006015538744,5.258390618,0.1818,200,alpha_0.3_s2v
SIZ-390,cat,0.0001,7.013143358,0.0001,200,alpha_0.3_s2v
SIZ-390,dog,0.542973034752402,7.256114028,0.0001,200,alpha_0.3_s2v
SIZ-390,moose,0.38757130547421514,5.977754233,0.0001,200,alpha_0.3_s2v
SIZ-390,cow,0.4084588081636784,6.679047222,0.0001,200,alpha_0.3_s2v
SIZ-390,kangaroo,0.283274152337577,5.566218227,0.1667,200,alpha_0.3_s2v
SIZ-390,tiger,0.4819002504291263,6.38952206,0.3333,200,alpha_0.3_s2v
SIZ-390,lion,0.5572586565073765,6.723957079,0.25,200,alpha_0.3_s2v
SIZ-390,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SIZ-390,elephant,0.35615058209571737,6.363660295,0.0001,200,alpha_0.3_s2v
SIZ-390,hippopotamus,0.487086728015521,5.258390618,0.1818,200,alpha_0.3_s2v
SIZ-390,rhinoceros,0.6194592430603345,5.506841784,0.2727,200,alpha_0.3_s2v
SIZ-390,water,0.38167503751295784,8.128616304,0.125,200,alpha_0.3_s2v
SIZ-390,african,0.13979209082888788,7.284544989,0.0001,200,alpha_0.3_s2v
SIZ-390,whale,0.26733324792167157,6.338615042,0.0001,200,alpha_0.3_s2v
SIZ-390,bird,0.2724763585805321,7.119400245,0.0001,200,alpha_0.3_s2v
SIZ-390,primate,0.13336253559261713,5.892763902,0.0001,200,alpha_0.3_s2v
SIZ-390,monkey,0.04305198658530762,6.401926546,0.0001,200,alpha_0.3_s2v
SKE-234,lion,0.0001,6.723957079,0.0001,200,alpha_0.3_s2v
SKE-234,feline,0.26616435588221243,5.559176205,0.2,200,alpha_0.3_s2v
SKE-234,rhinoceros,0.2408915860070191,5.506841784,0.0001,200,alpha_0.3_s2v
SKE-234,zebra,0.5274495471641283,5.561689192,0.125,200,alpha_0.3_s2v
SKE-234,african,0.4395112916202102,7.284544989,0.1429,200,alpha_0.3_s2v
SKE-234,gorilla,0.2198134141788296,5.657093158,0.1429,200,alpha_0.3_s2v
SKE-234,monkey,0.3153727064668982,6.401926546,0.0001,200,alpha_0.3_s2v
SKE-234,penguin,0.11897737592141888,6.25042049,0.1429,200,alpha_0.3_s2v
SKE-234,polar,0.3816680057385501,6.534516632,0.1429,200,alpha_0.3_s2v
SKE-234,seal,0.22970261910711032,6.788763103,0.25,200,alpha_0.3_s2v
SKE-234,killer,0.20912176351520972,6.372521515,0.25,200,alpha_0.3_s2v
SKE-234,dolphin,0.3643880365523833,5.864843201,0.1667,200,alpha_0.3_s2v
SKE-234,shark,0.34103937371571824,6.054603863,0.1667,200,alpha_0.3_s2v
SKE-234,wolf,0.3563363952758505,6.745548976,0.0001,200,alpha_0.3_s2v
SKE-234,coyote,0.5388307016497146,6.007340169,0.0001,200,alpha_0.3_s2v
SKE-234,squirrel,0.494829003936996,6.080840335,0.1667,200,alpha_0.3_s2v
SKE-234,chipmunk,0.6116513424934111,5.149619342,0.0001,200,alpha_0.3_s2v
SKE-234,owl,0.41911743597510553,6.247115609,0.0001,200,alpha_0.3_s2v
SKE-234,eagle,0.45996533313118326,6.640854253,0.25,200,alpha_0.3_s2v
SKE-234,dog,0.2680535685930674,7.256114028,0.0001,200,alpha_0.3_s2v
SKE-234,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SKE-234,pig,0.3836955983411616,6.611542969,0.0001,200,alpha_0.3_s2v
SKE-234,horse,0.3060469500877627,7.396710537,0.0001,200,alpha_0.3_s2v
SKE-234,cow,0.47895400222605944,6.679047222,0.0001,200,alpha_0.3_s2v
SKE-234,chicken,0.4357126386376675,6.827585591,0.2,200,alpha_0.3_s2v
SKE-234,rooster,0.44820474485064854,5.703855165,0.0001,200,alpha_0.3_s2v
SKE-234,duck,0.5134111704097857,6.439638803,0.0001,200,alpha_0.3_s2v
SKE-234,sheep,0.29641754112578766,6.924172871,0.0001,200,alpha_0.3_s2v
SMK-401,dog,0.0001,7.256114028,0.0001,200,alpha_0.3_s2v
SMK-401,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SMK-401,african,0.15696017807249318,7.284544989,0.1429,200,alpha_0.3_s2v
SMK-401,monkey,0.24565740581084083,6.401926546,0.1429,200,alpha_0.3_s2v
SMK-401,dolphin,0.24997437976294457,5.864843201,0.0001,200,alpha_0.3_s2v
SMK-401,fish,0.30107094634244513,7.344814258,0.1667,200,alpha_0.3_s2v
SMK-401,goldfish,0.6571210440214719,5.475262847,0.2857,200,alpha_0.3_s2v
SMK-401,shark,0.45899013954732615,6.054603863,0.0001,200,alpha_0.3_s2v
SMK-401,deer,0.4669667971888576,6.706983738,0.25,200,alpha_0.3_s2v
SMK-401,buck,0.29394613566568895,6.477242551,0.0001,200,alpha_0.3_s2v
SMK-401,squirrel,0.33312393240516414,6.080840335,0.0001,200,alpha_0.3_s2v
SMK-401,american,0.21415900514170905,8.145126466,0.125,200,alpha_0.3_s2v
SMK-401,beaver,0.29462874378413684,6.273193014,0.0001,200,alpha_0.3_s2v
SMK-401,bird,0.34999327301854155,7.119400245,0.25,200,alpha_0.3_s2v
SMK-401,eagle,0.5484193388615167,6.640854253,0.0001,200,alpha_0.3_s2v
SMK-401,tiger,0.42386868061312466,6.38952206,0.0001,200,alpha_0.3_s2v
SMK-401,feline,0.28158151416448396,5.559176205,0.0001,200,alpha_0.3_s2v
SMK-401,lion,0.26616435588221243,6.723957079,0.2,200,alpha_0.3_s2v
SMK-401,elephant,0.43269326899416516,6.363660295,0.4286,200,alpha_0.3_s2v
SMK-401,skunk,0.30540928518385346,5.613026358,0.0001,200,alpha_0.3_s2v
SMK-401,moose,0.5230637562433286,5.977754233,0.0001,200,alpha_0.3_s2v
SMK-401,goose,0.5989695620849287,6.301955793,0.6667,200,alpha_0.3_s2v
SMK-401,turkey,0.37084800770709614,6.767768346,0.0001,200,alpha_0.3_s2v
SNI-300,dolphin,0.0001,5.864843201,0.0001,200,alpha_0.3_s2v
SNI-300,killer,0.3643880365523833,6.372521515,0.1667,200,alpha_0.3_s2v
SNI-300,whale,0.40737927095211535,6.338615042,0.25,200,alpha_0.3_s2v
SNI-300,shark,0.5751846690078319,6.054603863,0.0001,200,alpha_0.3_s2v
SNI-300,water,0.43511610314133065,8.128616304,0.0001,200,alpha_0.3_s2v
SNI-300,penguin,0.2109389512531712,6.25042049,0.0001,200,alpha_0.3_s2v
SNI-300,african,0.37687860117088556,7.284544989,0.2857,200,alpha_0.3_s2v
SNI-300,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SNI-300,alligator,0.3345872960472418,5.714162885,0.2857,200,alpha_0.3_s2v
SNI-300,lizard,0.5195483726094794,5.89522027,0.1429,200,alpha_0.3_s2v
SNI-300,feline,0.2127555030859336,5.559176205,0.0001,200,alpha_0.3_s2v
SNI-300,tiger,0.28158151416448396,6.38952206,0.0001,200,alpha_0.3_s2v
SNI-300,leopard,0.5233306709651636,5.875985616,0.2,200,alpha_0.3_s2v
SNI-300,jaguar,0.4759958404070961,5.702579584,0.0001,200,alpha_0.3_s2v
SNI-300,dog,0.3342013364685801,7.256114028,0.1667,200,alpha_0.3_s2v
SNI-300,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SNI-300,parrot,0.3519196888163888,5.921096266,0.2,200,alpha_0.3_s2v
SNI-300,horse,0.2702249442644986,7.396710537,0.2,200,alpha_0.3_s2v
SNR-308,panther,0.0001,5.886284809,0.0001,200,alpha_0.3_s2v
SNR-308,tiger,0.5246089923090463,6.38952206,0.2,200,alpha_0.3_s2v
SNR-308,feline,0.28158151416448396,5.559176205,0.0001,200,alpha_0.3_s2v
SNR-308,dog,0.3131722393893247,7.256114028,0.0001,200,alpha_0.3_s2v
SNR-308,shepherd,0.36760616212057584,6.542772537,0.0001,200,alpha_0.3_s2v
SNR-308,pigeon,0.33794043904278204,6.10484819,0.0001,200,alpha_0.3_s2v
SNR-308,falcon,0.5115489092316137,5.93662582,0.3333,200,alpha_0.3_s2v
SNR-308,eagle,0.4891725591454452,6.640854253,0.1667,200,alpha_0.3_s2v
SNR-308,fox,0.37591430296208106,6.849727181,0.0001,200,alpha_0.3_s2v
SNR-308,wolf,0.552633520452632,6.745548976,0.0001,200,alpha_0.3_s2v
SNR-308,bear,0.3128595323175096,7.366226929,0.0001,200,alpha_0.3_s2v
SNR-308,buffalo,0.23194353401013523,6.710471006,0.1667,200,alpha_0.3_s2v
SNR-308,australian,0.303421972407506,6.530851419,0.1111,200,alpha_0.3_s2v
SNR-308,polar,0.37711521650569124,6.534516632,0.1111,200,alpha_0.3_s2v
SNR-308,penguin,0.3816680057385501,6.25042049,0.1429,200,alpha_0.3_s2v
SNR-308,kitten,0.18592483082066047,5.855944762,0.2857,200,alpha_0.3_s2v
SNT-310,penguin,0.0001,6.25042049,0.0001,200,alpha_0.3_s2v
SNT-310,elephant,0.3299839272051741,6.363660295,0.2857,200,alpha_0.3_s2v
SNT-310,zebra,0.4517119197875583,5.561689192,0.1429,200,alpha_0.3_s2v
SNT-310,bird,0.26694642012895586,7.119400245,0.2,200,alpha_0.3_s2v
SNT-310,frog,0.43690024278322737,6.319346573,0.0001,200,alpha_0.3_s2v
SNT-310,dog,0.34852180651104814,7.256114028,0.25,200,alpha_0.3_s2v
SNT-310,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SNT-310,bird,0.2830753584934058,7.119400245,0.0001,200,alpha_0.3_s2v
SNT-310,pigeon,0.5287666740533139,6.10484819,0.0001,200,alpha_0.3_s2v
SNT-310,bird,0.5287666740533139,7.119400245,0.0001,200,alpha_0.3_s2v
SNT-310,pig,0.37753224201657454,6.611542969,0.0001,200,alpha_0.3_s2v
SNT-310,cow,0.4529110766822051,6.679047222,0.0001,200,alpha_0.3_s2v
SNT-310,horse,0.47895400222605944,7.396710537,0.0001,200,alpha_0.3_s2v
SNT-310,insect,0.15800823006098996,6.519563532,0.0001,200,alpha_0.3_s2v
SNT-310,squirrel,0.44357561389560995,6.080840335,0.0001,200,alpha_0.3_s2v
SNT-310,mouse,0.4809495472187515,6.776846046,0.0001,200,alpha_0.3_s2v
SNT-310,skunk,0.5212909668063223,5.613026358,0.0001,200,alpha_0.3_s2v
SNT-310,american,0.1591616543222898,8.145126466,0.125,200,alpha_0.3_s2v
SNT-310,fox,0.11418266596317939,6.849727181,0.125,200,alpha_0.3_s2v
SNT-310,bear,0.3580331300355778,7.366226929,0.0001,200,alpha_0.3_s2v
SNT-310,lion,0.3633521653007157,6.723957079,0.0001,200,alpha_0.3_s2v
SNT-310,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SNT-310,panther,0.5246089923090463,5.886284809,0.2,200,alpha_0.3_s2v
SNT-310,cougar,0.4139407742787402,5.313217401,0.2,200,alpha_0.3_s2v
SNT-310,moose,0.35090400884530926,5.977754233,0.25,200,alpha_0.3_s2v
SNT-310,caribou,0.5194761983249235,5.660478423,0.0001,200,alpha_0.3_s2v
SNT-310,deer,0.5198147709599918,6.706983738,0.1667,200,alpha_0.3_s2v
SNV-312,cat,0.0001,7.013143358,0.0001,200,alpha_0.3_s2v
SNV-312,dog,0.542973034752402,7.256114028,0.0001,200,alpha_0.3_s2v
SNV-312,fish,0.25900898630080704,7.344814258,0.0001,200,alpha_0.3_s2v
SNV-312,turtle,0.4786519184703477,6.229758099,0.0001,200,alpha_0.3_s2v
SNV-312,bird,0.4733429844849282,7.119400245,0.2,200,alpha_0.3_s2v
SNV-312,alligator,0.4198347957531735,5.714162885,0.0001,200,alpha_0.3_s2v
SNV-312,tiger,0.4422970934692654,6.38952206,0.2857,200,alpha_0.3_s2v
SNV-312,lion,0.5572586565073765,6.723957079,0.25,200,alpha_0.3_s2v
SNV-312,monkey,0.34764746122105383,6.401926546,0.0001,200,alpha_0.3_s2v
SNV-312,african,0.24565740581084083,7.284544989,0.1429,200,alpha_0.3_s2v
SNV-312,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SNV-312,snake,0.3786990535184591,6.615078486,0.0001,200,alpha_0.3_s2v
SNV-312,frog,0.45406499653471255,6.319346573,0.0001,200,alpha_0.3_s2v
SNV-312,worm,0.4177881481906296,6.383063674,0.0001,200,alpha_0.3_s2v
SNV-312,bear,0.2944181634881655,7.366226929,0.0001,200,alpha_0.3_s2v
SNV-312,wolf,0.3128595323175096,6.745548976,0.0001,200,alpha_0.3_s2v
SNV-312,kangaroo,0.4211443285718952,5.566218227,0.0001,200,alpha_0.3_s2v
SNV-312,water,0.2945204628999465,8.128616304,0.1667,200,alpha_0.3_s2v
SNY-315,deer,0.0001,6.706983738,0.0001,200,alpha_0.3_s2v
SNY-315,american,0.1772151581856236,8.145126466,0.125,200,alpha_0.3_s2v
SNY-315,squirrel,0.21415900514170905,6.080840335,0.125,200,alpha_0.3_s2v
SNY-315,possum,0.5627474869266744,5.440409986,0.1667,200,alpha_0.3_s2v
SNY-315,dog,0.3123189625426417,7.256114028,0.0001,200,alpha_0.3_s2v
SNY-315,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SNY-315,rabbit,0.4319103419878647,6.568628649,0.4,200,alpha_0.3_s2v
SNY-315,zebra,0.32302403552541203,5.561689192,0.2,200,alpha_0.3_s2v
SNY-315,tiger,0.4424188055953795,6.38952206,0.0001,200,alpha_0.3_s2v
SNY-315,lion,0.5572586565073765,6.723957079,0.25,200,alpha_0.3_s2v
SNY-315,leopard,0.4989420458929895,5.875985616,0.2,200,alpha_0.3_s2v
SNY-315,antelope,0.45004275169549435,5.845170623,0.0001,200,alpha_0.3_s2v
SNY-315,cougar,0.374112849334148,5.313217401,0.0001,200,alpha_0.3_s2v
SNY-315,bear,0.32380479261054074,7.366226929,0.0001,200,alpha_0.3_s2v
SNY-315,polar,0.16265551943603007,6.534516632,0.0001,200,alpha_0.3_s2v
SNY-315,wolf,0.1995386283304864,6.745548976,0.25,200,alpha_0.3_s2v
SNY-315,sheep,0.3984617381870952,6.924172871,0.0001,200,alpha_0.3_s2v
SNY-315,goat,0.49991348758618903,6.365838461,0.0001,200,alpha_0.3_s2v
SNY-315,cow,0.4493985340170096,6.679047222,0.0001,200,alpha_0.3_s2v
SNY-315,horse,0.47895400222605944,7.396710537,0.0001,200,alpha_0.3_s2v
SOE-320,chicken,0.0001,6.827585591,0.0001,200,alpha_0.3_s2v
SOE-320,goat,0.4077321779788675,6.365838461,0.0001,200,alpha_0.3_s2v
SOE-320,rhinoceros,0.477929740434917,5.506841784,0.0001,200,alpha_0.3_s2v
SOE-320,cow,0.4368996336226514,6.679047222,0.0001,200,alpha_0.3_s2v
SOE-320,horse,0.47895400222605944,7.396710537,0.0001,200,alpha_0.3_s2v
SOE-320,cat,0.1787341951390542,7.013143358,0.0001,200,alpha_0.3_s2v
SOE-320,dog,0.542973034752402,7.256114028,0.0001,200,alpha_0.3_s2v
SOE-320,elephant,0.38068173731126975,6.363660295,0.0001,200,alpha_0.3_s2v
SOE-320,zebra,0.4517119197875583,5.561689192,0.1429,200,alpha_0.3_s2v
SOE-320,lion,0.377128106159375,6.723957079,0.0001,200,alpha_0.3_s2v
SOE-320,bird,0.32294669425660716,7.119400245,0.0001,200,alpha_0.3_s2v
SOE-320,asian,0.15123276928989482,6.798455065,0.0001,200,alpha_0.3_s2v
SOE-320,polar,0.39925177811619195,6.534516632,0.0001,200,alpha_0.3_s2v
SOQ-329,ant,0.0001,6.426146105,0.0001,200,alpha_0.3_s2v
SOQ-329,insect,0.4404998328048175,6.519563532,0.3333,200,alpha_0.3_s2v
SOQ-329,african,0.19064114073855865,7.284544989,0.1429,200,alpha_0.3_s2v
SOQ-329,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SOQ-329,lion,0.43269326899416516,6.723957079,0.4286,200,alpha_0.3_s2v
SOQ-329,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SOQ-329,dog,0.3959225399590218,7.256114028,0.25,200,alpha_0.3_s2v
SOQ-329,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SOQ-329,fish,0.2616568443126266,7.344814258,0.0001,200,alpha_0.3_s2v
SOQ-329,monkey,0.3284242400604248,6.401926546,0.0001,200,alpha_0.3_s2v
SOQ-329,hippopotamus,0.4336482185658569,5.258390618,0.0001,200,alpha_0.3_s2v
SOQ-329,rhinoceros,0.6194592430603345,5.506841784,0.2727,200,alpha_0.3_s2v
SOQ-329,ape,0.3062471868011212,6.012398914,0.0001,200,alpha_0.3_s2v
SOQ-329,shark,0.3071146308591157,6.054603863,0.0001,200,alpha_0.3_s2v
SOQ-329,dolphin,0.34103937371571824,5.864843201,0.1667,200,alpha_0.3_s2v
SOQ-329,seal,0.2870692815345094,6.788763103,0.1667,200,alpha_0.3_s2v
SOQ-329,polar,0.22970261910711032,6.534516632,0.25,200,alpha_0.3_s2v
SOQ-329,bear,0.16265551943603007,7.366226929,0.0001,200,alpha_0.3_s2v
SOQ-329,bird,0.1703359392397794,7.119400245,0.3333,200,alpha_0.3_s2v
SOQ-329,crane,0.3322847988036637,6.40422836,0.0001,200,alpha_0.3_s2v
SOQ-329,swan,0.23315443075979325,6.23145965,0.25,200,alpha_0.3_s2v
SOQ-329,pigeon,0.35279332348685477,6.10484819,0.2,200,alpha_0.3_s2v
SOQ-329,insect,0.3960149853711521,6.519563532,0.0001,200,alpha_0.3_s2v
SOX-335,tiger,0.0001,6.38952206,0.0001,200,alpha_0.3_s2v
SOX-335,lion,0.5572586565073765,6.723957079,0.25,200,alpha_0.3_s2v
SOX-335,elephant,0.43269326899416516,6.363660295,0.4286,200,alpha_0.3_s2v
SOX-335,water,0.13465145500648257,8.128616304,0.0001,200,alpha_0.3_s2v
SOX-335,dolphin,0.23739732642919475,5.864843201,0.0001,200,alpha_0.3_s2v
SOX-335,fish,0.30107094634244513,7.344814258,0.1667,200,alpha_0.3_s2v
SOX-335,penguin,0.31343324689552565,6.25042049,0.0001,200,alpha_0.3_s2v
SOX-335,monkey,0.11897737592141888,6.401926546,0.1429,200,alpha_0.3_s2v
SOX-335,shark,0.3327524168736884,6.054603863,0.2,200,alpha_0.3_s2v
SOX-335,whale,0.5751846690078319,6.338615042,0.0001,200,alpha_0.3_s2v
SOX-335,fish,0.46402027029415405,7.344814258,0.0001,200,alpha_0.3_s2v
SPA-338,frog,0.0001,6.319346573,0.0001,200,alpha_0.3_s2v
SPA-338,horse,0.19131728710915696,7.396710537,0.0001,200,alpha_0.3_s2v
SPA-338,tiger,0.21242118507448138,6.38952206,0.0001,200,alpha_0.3_s2v
SPA-338,lion,0.5572586565073765,6.723957079,0.25,200,alpha_0.3_s2v
SPA-338,water,0.2466262968877876,8.128616304,0.0001,200,alpha_0.3_s2v
SPA-338,hippopotamus,0.3357267781551818,5.258390618,0.0909,200,alpha_0.3_s2v
SPA-338,dolphin,0.4697440877648369,5.864843201,0.1818,200,alpha_0.3_s2v
SPA-338,shark,0.34103937371571824,6.054603863,0.1667,200,alpha_0.3_s2v
SPA-338,fish,0.5106456071423721,7.344814258,0.0001,200,alpha_0.3_s2v
SPA-338,zebra,0.26807624976000055,5.561689192,0.0001,200,alpha_0.3_s2v
SPA-338,gazelle,0.3583388601109594,5.345203116,0.0001,200,alpha_0.3_s2v
SPA-338,tiger,0.19016936073045887,6.38952206,0.0001,200,alpha_0.3_s2v
SPA-338,alligator,0.4422970934692654,5.714162885,0.2857,200,alpha_0.3_s2v
SPA-338,crocodile,0.4825460031490707,5.741384054,0.0001,200,alpha_0.3_s2v
SPA-338,african,0.3622942963867015,7.284544989,0.25,200,alpha_0.3_s2v
SPA-338,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SPC-340,dog,0.0001,7.256114028,0.0001,200,alpha_0.3_s2v
SPC-340,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SPC-340,chicken,0.2872947614364103,6.827585591,0.2,200,alpha_0.3_s2v
SPC-340,rooster,0.44820474485064854,5.703855165,0.0001,200,alpha_0.3_s2v
SPC-340,pig,0.5010644073854617,6.611542969,0.0001,200,alpha_0.3_s2v
SPC-340,bird,0.37753224201657454,7.119400245,0.0001,200,alpha_0.3_s2v
SPC-340,horse,0.20613158827711608,7.396710537,0.0001,200,alpha_0.3_s2v
SPC-340,cow,0.47895400222605944,6.679047222,0.0001,200,alpha_0.3_s2v
SPC-340,zebra,0.3421286724070043,5.561689192,0.0001,200,alpha_0.3_s2v
SPC-340,feline,0.31447777827667345,5.559176205,0.2,200,alpha_0.3_s2v
SPC-340,leopard,0.29398353209787476,5.875985616,0.0001,200,alpha_0.3_s2v
SPC-340,bear,0.23862200457772775,7.366226929,0.2,200,alpha_0.3_s2v
SPC-340,walrus,0.3363480870198985,5.417803723,0.1667,200,alpha_0.3_s2v
SPC-340,seal,0.41773920075779314,6.788763103,0.1667,200,alpha_0.3_s2v
SPC-340,dolphin,0.2870692815345094,5.864843201,0.1667,200,alpha_0.3_s2v
SPC-340,african,0.3313623355073918,7.284544989,0.2857,200,alpha_0.3_s2v
SPC-340,elephant,0.33896492901527386,6.363660295,0.2857,200,alpha_0.3_s2v
SPC-340,monkey,0.34477154818261124,6.401926546,0.0001,200,alpha_0.3_s2v
SPC-340,spider,0.3020520805454584,6.281649128,0.0001,200,alpha_0.3_s2v
SPC-340,snake,0.3414523689143447,6.615078486,0.2,200,alpha_0.3_s2v
SPH-344,elephant,0.0001,6.363660295,0.0001,200,alpha_0.3_s2v
SPH-344,zebra,0.4517119197875583,5.561689192,0.1429,200,alpha_0.3_s2v
SPH-344,bird,0.26694642012895586,7.119400245,0.2,200,alpha_0.3_s2v
SPH-344,dog,0.26528722707363683,7.256114028,0.0001,200,alpha_0.3_s2v
SPH-344,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SPH-344,fish,0.2616568443126266,7.344814258,0.0001,200,alpha_0.3_s2v
SPH-344,lion,0.34563340445419966,6.723957079,0.0001,200,alpha_0.3_s2v
SPH-344,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SPH-344,deer,0.4350676002739665,6.706983738,0.0001,200,alpha_0.3_s2v
SPH-344,hippopotamus,0.4929053294980392,5.258390618,0.0001,200,alpha_0.3_s2v
SPL-436,horse,0.0001,7.396710537,0.0001,200,alpha_0.3_s2v
SPL-436,wolf,0.32303256576425166,6.745548976,0.0001,200,alpha_0.3_s2v
SPL-436,dog,0.49974255751201824,7.256114028,0.0001,200,alpha_0.3_s2v
SPL-436,cow,0.30585365568784395,6.679047222,0.0001,200,alpha_0.3_s2v
SPL-436,hyena,0.2909675563017957,5.284998893,0.0001,200,alpha_0.3_s2v
SPL-436,lion,0.4735477139376164,6.723957079,0.2,200,alpha_0.3_s2v
SPL-436,tiger,0.5572586565073765,6.38952206,0.25,200,alpha_0.3_s2v
SPL-436,bear,0.18483985160411942,7.366226929,0.0001,200,alpha_0.3_s2v
SPL-436,feline,0.22074282808780588,5.559176205,0.0001,200,alpha_0.3_s2v
SPL-436,walrus,0.23476476038875438,5.417803723,0.1667,200,alpha_0.3_s2v
SPL-436,seal,0.41773920075779314,6.788763103,0.1667,200,alpha_0.3_s2v
SPL-436,polar,0.22970261910711032,6.534516632,0.25,200,alpha_0.3_s2v
SPL-436,porcupine,0.3897641616815549,5.580630787,0.1111,200,alpha_0.3_s2v
SPL-436,horse,0.25355926375423565,7.396710537,0.2222,200,alpha_0.3_s2v
SPL-436,bull,0.3775083059964275,6.953478541,0.0001,200,alpha_0.3_s2v
SPL-436,oxen,0.3907741333312911,6.165281134,0.0001,200,alpha_0.3_s2v
SPV-450,dog,0.0001,7.256114028,0.0001,200,alpha_0.3_s2v
SPV-450,cat,0.542973034752402,7.013143358,0.0001,200,alpha_0.3_s2v
SPV-450,bird,0.2830753584934058,7.119400245,0.0001,200,alpha_0.3_s2v
SPV-450,pig,0.37753224201657454,6.611542969,0.0001,200,alpha_0.3_s2v
SPV-450,elephant,0.354055830382336,6.363660295,0.0001,200,alpha_0.3_s2v
SPV-450,african,0.33896492901527386,7.284544989,0.2857,200,alpha_0.3_s2v
SPV-450,alligator,0.2985636497483233,5.714162885,0.1429,200,alpha_0.3_s2v
SPV-450,snake,0.43991375421095147,6.615078486,0.0001,200,alpha_0.3_s2v
SPV-450,frog,0.45406499653471255,6.319346573,0.0001,200,alpha_0.3_s2v
SPV-450,fish,0.327274863502782,7.344814258,0.25,200,alpha_0.3_s2v
SPV-450,rodents,0.19516445233735769,5.818422536,0.0001,200,alpha_0.3_s2v
SPV-450,boar,0.2656367793523162,5.909126871,0.0001,200,alpha_0.3_s2v
SPV-450,lion,0.4828820477622715,6.723957079,0.0001,200,alpha_0.3_s2v
